Selectivity,Double-Alias
0.25844473662959444,0.002402782440185547
0.25844473662959444,0.0025482177734375
0.25844473662959444,0.002494335174560547
0.25844473662959444,0.0023088455200195312
0.25844473662959444,0.0022039413452148438
0.25844473662959444,0.0025680065155029297
0.25844473662959444,0.0023169517517089844
0.25844473662959444,0.002415180206298828
0.25844473662959444,0.002604246139526367
0.25844473662959444,0.00257110595703125
0.6949826034245282,0.002629995346069336
0.6949826034245282,0.0024230480194091797
0.6949826034245282,0.0027282238006591797
0.6949826034245282,0.0023391246795654297
0.6949826034245282,0.0022153854370117188
0.6949826034245282,0.0022690296173095703
0.6949826034245282,0.0022382736206054688
0.6949826034245282,0.002287149429321289
0.6949826034245282,0.002298116683959961
0.6949826034245282,0.0021109580993652344
0.7666974004835847,0.0021979808807373047
0.7666974004835847,0.0021979808807373047
0.7666974004835847,0.002190113067626953
0.7666974004835847,0.0021131038665771484
0.7666974004835847,0.002140045166015625
0.7666974004835847,0.0021331310272216797
0.7666974004835847,0.0021376609802246094
0.7666974004835847,0.002104043960571289
0.7666974004835847,0.0021209716796875
0.7666974004835847,0.0021080970764160156
0.44735543196059346,0.002061128616333008
0.44735543196059346,0.0021250247955322266
0.44735543196059346,0.0020890235900878906
0.44735543196059346,0.002215862274169922
0.44735543196059346,0.00222015380859375
0.44735543196059346,0.0021440982818603516
0.44735543196059346,0.0020601749420166016
0.44735543196059346,0.002026081085205078
0.44735543196059346,0.002164125442504883
0.44735543196059346,0.0022101402282714844
0.9498674588378502,0.0021080970764160156
0.9498674588378502,0.002064943313598633
0.9498674588378502,0.002092123031616211
0.9498674588378502,0.0020532608032226562
0.9498674588378502,0.0020639896392822266
0.9498674588378502,0.0020630359649658203
0.9498674588378502,0.0020401477813720703
0.9498674588378502,0.0020296573638916016
0.9498674588378502,0.0020170211791992188
0.9498674588378502,0.002177000045776367
0.5751939001576437,0.002125978469848633
0.5751939001576437,0.002033233642578125
0.5751939001576437,0.0020818710327148438
0.5751939001576437,0.002187013626098633
0.5751939001576437,0.002040863037109375
0.5751939001576437,0.002218961715698242
0.5751939001576437,0.002138853073120117
0.5751939001576437,0.0020949840545654297
0.5751939001576437,0.0020380020141601562
0.5751939001576437,0.0020122528076171875
0.09959080042226698,0.0020589828491210938
0.09959080042226698,0.0021550655364990234
0.09959080042226698,0.002044200897216797
0.09959080042226698,0.002039194107055664
0.09959080042226698,0.0019152164459228516
0.09959080042226698,0.0020580291748046875
0.09959080042226698,0.002003908157348633
0.09959080042226698,0.002156972885131836
0.09959080042226698,0.0021817684173583984
0.09959080042226698,0.002025127410888672
0.37756916270893026,0.0021240711212158203
0.37756916270893026,0.0021119117736816406
0.37756916270893026,0.002094745635986328
0.37756916270893026,0.0027017593383789062
0.37756916270893026,0.002110004425048828
0.37756916270893026,0.002227783203125
0.37756916270893026,0.0023801326751708984
0.37756916270893026,0.002128124237060547
0.37756916270893026,0.0021049976348876953
0.37756916270893026,0.0019989013671875
0.20142569032494895,0.001993894577026367
0.20142569032494895,0.0020449161529541016
0.20142569032494895,0.0021009445190429688
0.20142569032494895,0.0020101070404052734
0.20142569032494895,0.002179861068725586
0.20142569032494895,0.0023157596588134766
0.20142569032494895,0.002145051956176758
0.20142569032494895,0.0020799636840820312
0.20142569032494895,0.0020170211791992188
0.20142569032494895,0.002174854278564453
0.3157969072026934,0.00208282470703125
0.3157969072026934,0.0021851062774658203
0.3157969072026934,0.0022029876708984375
0.3157969072026934,0.002062082290649414
0.3157969072026934,0.0021080970764160156
0.3157969072026934,0.002096891403198242
0.3157969072026934,0.002125978469848633
0.3157969072026934,0.002051115036010742
0.3157969072026934,0.002061128616333008
0.3157969072026934,0.0020101070404052734
0.7707168120154436,0.002119779586791992
0.7707168120154436,0.0021369457244873047
0.7707168120154436,0.0019850730895996094
0.7707168120154436,0.002106189727783203
0.7707168120154436,0.002106189727783203
0.7707168120154436,0.0020599365234375
0.7707168120154436,0.0020699501037597656
0.7707168120154436,0.0020601749420166016
0.7707168120154436,0.002109050750732422
0.7707168120154436,0.0020890235900878906
0.06633027723527474,0.002009153366088867
0.06633027723527474,0.0019898414611816406
0.06633027723527474,0.002134084701538086
0.06633027723527474,0.00203704833984375
0.06633027723527474,0.0020470619201660156
0.06633027723527474,0.0020890235900878906
0.06633027723527474,0.001992940902709961
0.06633027723527474,0.0019791126251220703
0.06633027723527474,0.0018932819366455078
0.06633027723527474,0.0020437240600585938
0.3293660433808191,0.0020589828491210938
0.3293660433808191,0.0020198822021484375
0.3293660433808191,0.0021331310272216797
0.3293660433808191,0.002089262008666992
0.3293660433808191,0.002045154571533203
0.3293660433808191,0.0020880699157714844
0.3293660433808191,0.0020270347595214844
0.3293660433808191,0.0020551681518554688
0.3293660433808191,0.002183198928833008
0.3293660433808191,0.002008676528930664
0.030014765700434598,0.001909017562866211
0.030014765700434598,0.0018968582153320312
0.030014765700434598,0.001901865005493164
0.030014765700434598,0.001928091049194336
0.030014765700434598,0.00189208984375
0.030014765700434598,0.0019550323486328125
0.030014765700434598,0.0019559860229492188
0.030014765700434598,0.0019161701202392578
0.030014765700434598,0.0018701553344726562
0.030014765700434598,0.0019159317016601562
0.3773157251364998,0.0020868778228759766
0.3773157251364998,0.0021820068359375
0.3773157251364998,0.001955270767211914
0.3773157251364998,0.0021729469299316406
0.3773157251364998,0.0020630359649658203
0.3773157251364998,0.0020999908447265625
0.3773157251364998,0.0019521713256835938
0.3773157251364998,0.002162933349609375
0.3773157251364998,0.002087831497192383
0.3773157251364998,0.0021369457244873047
0.02628675959010862,0.001796722412109375
0.02628675959010862,0.0019021034240722656
0.02628675959010862,0.00189208984375
0.02628675959010862,0.0018610954284667969
0.02628675959010862,0.0019059181213378906
0.02628675959010862,0.0018618106842041016
0.02628675959010862,0.0018680095672607422
0.02628675959010862,0.0018551349639892578
0.02628675959010862,0.00201416015625
0.02628675959010862,0.0018627643585205078
0.09172864390238022,0.001962900161743164
0.09172864390238022,0.002173900604248047
0.09172864390238022,0.0019011497497558594
0.09172864390238022,0.0021009445190429688
0.09172864390238022,0.001928091049194336
0.09172864390238022,0.00203704833984375
0.09172864390238022,0.002173900604248047
0.09172864390238022,0.0019876956939697266
0.09172864390238022,0.002084970474243164
0.09172864390238022,0.002108335494995117
0.058060343260454395,0.002151966094970703
0.058060343260454395,0.002160310745239258
0.058060343260454395,0.0019021034240722656
0.058060343260454395,0.001962900161743164
0.058060343260454395,0.0020682811737060547
0.058060343260454395,0.0023908615112304688
0.058060343260454395,0.0021910667419433594
0.058060343260454395,0.002156972885131836
0.058060343260454395,0.0020432472229003906
0.058060343260454395,0.002296924591064453
0.07204844378981723,0.0021970272064208984
0.07204844378981723,0.002340078353881836
0.07204844378981723,0.001940011978149414
0.07204844378981723,0.0022339820861816406
0.07204844378981723,0.0019998550415039062
0.07204844378981723,0.0021986961364746094
0.07204844378981723,0.0020148754119873047
0.07204844378981723,0.002199888229370117
0.07204844378981723,0.0022051334381103516
0.07204844378981723,0.0021839141845703125
0.5573793095944138,0.002808094024658203
0.5573793095944138,0.0025300979614257812
0.5573793095944138,0.0025238990783691406
0.5573793095944138,0.0027468204498291016
0.5573793095944138,0.0022499561309814453
0.5573793095944138,0.0021970272064208984
0.5573793095944138,0.0022509098052978516
0.5573793095944138,0.002192258834838867
0.5573793095944138,0.0022389888763427734
0.5573793095944138,0.0023081302642822266
0.868076319487883,0.002234935760498047
0.868076319487883,0.0022192001342773438
0.868076319487883,0.0021429061889648438
0.868076319487883,0.0022437572479248047
0.868076319487883,0.0021550655364990234
0.868076319487883,0.0021200180053710938
0.868076319487883,0.002115011215209961
0.868076319487883,0.0022389888763427734
0.868076319487883,0.0021209716796875
0.868076319487883,0.0021059513092041016
0.5524845101675868,0.0022788047790527344
0.5524845101675868,0.002135038375854492
0.5524845101675868,0.0020978450775146484
0.5524845101675868,0.002285003662109375
0.5524845101675868,0.002140045166015625
0.5524845101675868,0.002149820327758789
0.5524845101675868,0.0021271705627441406
0.5524845101675868,0.002178192138671875
0.5524845101675868,0.002089262008666992
0.5524845101675868,0.002064228057861328
0.9579717896677384,0.0021848678588867188
0.9579717896677384,0.0021080970764160156
0.9579717896677384,0.0020830631256103516
0.9579717896677384,0.0021920204162597656
0.9579717896677384,0.0020830631256103516
0.9579717896677384,0.0021581649780273438
0.9579717896677384,0.0020852088928222656
0.9579717896677384,0.0021750926971435547
0.9579717896677384,0.0020360946655273438
0.9579717896677384,0.002006053924560547
0.2941896186904156,0.0021581649780273438
0.2941896186904156,0.0020971298217773438
0.2941896186904156,0.002012014389038086
0.2941896186904156,0.0020532608032226562
0.2941896186904156,0.002132892608642578
0.2941896186904156,0.0020210742950439453
0.2941896186904156,0.0022509098052978516
0.2941896186904156,0.002045869827270508
0.2941896186904156,0.0021560192108154297
0.2941896186904156,0.0021500587463378906
0.5109068257763211,0.0021109580993652344
0.5109068257763211,0.0021092891693115234
0.5109068257763211,0.002110004425048828
0.5109068257763211,0.002084970474243164
0.5109068257763211,0.0020270347595214844
0.5109068257763211,0.002096891403198242
0.5109068257763211,0.002032041549682617
0.5109068257763211,0.002081155776977539
0.5109068257763211,0.002035856246948242
0.5109068257763211,0.0021071434020996094
0.6072139084903202,0.002074003219604492
0.6072139084903202,0.002094745635986328
0.6072139084903202,0.0020699501037597656
0.6072139084903202,0.0019252300262451172
0.6072139084903202,0.002089977264404297
0.6072139084903202,0.0021240711212158203
0.6072139084903202,0.0020809173583984375
0.6072139084903202,0.0020952224731445312
0.6072139084903202,0.001993894577026367
0.6072139084903202,0.0021660327911376953
0.7592557779854069,0.002096891403198242
0.7592557779854069,0.0020110607147216797
0.7592557779854069,0.002130270004272461
0.7592557779854069,0.001990795135498047
0.7592557779854069,0.002125978469848633
0.7592557779854069,0.0020868778228759766
0.7592557779854069,0.0021240711212158203
0.7592557779854069,0.001992940902709961
0.7592557779854069,0.00197601318359375
0.7592557779854069,0.002001047134399414
0.8996889717941315,0.0020720958709716797
0.8996889717941315,0.002031087875366211
0.8996889717941315,0.0020520687103271484
0.8996889717941315,0.002040863037109375
0.8996889717941315,0.00203704833984375
0.8996889717941315,0.002073049545288086
0.8996889717941315,0.0020520687103271484
0.8996889717941315,0.002033233642578125
0.8996889717941315,0.0022039413452148438
0.8996889717941315,0.0020570755004882812
0.20599473491183695,0.0020928382873535156
0.20599473491183695,0.0020453929901123047
0.20599473491183695,0.0020868778228759766
0.20599473491183695,0.0021479129791259766
0.20599473491183695,0.0020799636840820312
0.20599473491183695,0.0020618438720703125
0.20599473491183695,0.0021209716796875
0.20599473491183695,0.0021500587463378906
0.20599473491183695,0.0021190643310546875
0.20599473491183695,0.0020678043365478516
0.8264211125104858,0.002116680145263672
0.8264211125104858,0.0019631385803222656
0.8264211125104858,0.002084016799926758
0.8264211125104858,0.001981019973754883
0.8264211125104858,0.0021293163299560547
0.8264211125104858,0.0020449161529541016
0.8264211125104858,0.002091646194458008
0.8264211125104858,0.0021140575408935547
0.8264211125104858,0.002103090286254883
0.8264211125104858,0.0021209716796875
0.5977163486195892,0.0021440982818603516
0.5977163486195892,0.002054929733276367
0.5977163486195892,0.0020837783813476562
0.5977163486195892,0.0021300315856933594
0.5977163486195892,0.002125978469848633
0.5977163486195892,0.0021681785583496094
0.5977163486195892,0.0021600723266601562
0.5977163486195892,0.0020821094512939453
0.5977163486195892,0.001967906951904297
0.5977163486195892,0.0020148754119873047
0.41792583921239146,0.0020711421966552734
0.41792583921239146,0.0021209716796875
0.41792583921239146,0.002174854278564453
0.41792583921239146,0.0020940303802490234
0.41792583921239146,0.00196075439453125
0.41792583921239146,0.0019218921661376953
0.41792583921239146,0.002105236053466797
0.41792583921239146,0.00203704833984375
0.41792583921239146,0.002006053924560547
0.41792583921239146,0.002051830291748047
0.14530132451413702,0.002032041549682617
0.14530132451413702,0.0021209716796875
0.14530132451413702,0.0020368099212646484
0.14530132451413702,0.0020532608032226562
0.14530132451413702,0.0019598007202148438
0.14530132451413702,0.0020821094512939453
0.14530132451413702,0.002129793167114258
0.14530132451413702,0.0020139217376708984
0.14530132451413702,0.0020780563354492188
0.14530132451413702,0.002054929733276367
0.42713274765781206,0.0019457340240478516
0.42713274765781206,0.002051830291748047
0.42713274765781206,0.002079010009765625
0.42713274765781206,0.00202178955078125
0.42713274765781206,0.001882791519165039
0.42713274765781206,0.002218008041381836
0.42713274765781206,0.0021009445190429688
0.42713274765781206,0.002020120620727539
0.42713274765781206,0.0023353099822998047
0.42713274765781206,0.0020918846130371094
0.4540740139819117,0.0021238327026367188
0.4540740139819117,0.0020380020141601562
0.4540740139819117,0.0021021366119384766
0.4540740139819117,0.002015829086303711
0.4540740139819117,0.0020618438720703125
0.4540740139819117,0.002012968063354492
0.4540740139819117,0.0019648075103759766
0.4540740139819117,0.002156972885131836
0.4540740139819117,0.001986980438232422
0.4540740139819117,0.0019838809967041016
0.26525357596269994,0.001966714859008789
0.26525357596269994,0.002090930938720703
0.26525357596269994,0.0019998550415039062
0.26525357596269994,0.0019807815551757812
0.26525357596269994,0.0021088123321533203
0.26525357596269994,0.0021810531616210938
0.26525357596269994,0.002148866653442383
0.26525357596269994,0.0021300315856933594
0.26525357596269994,0.002131938934326172
0.26525357596269994,0.0021371841430664062
0.8556664057146425,0.0021371841430664062
0.8556664057146425,0.002020120620727539
0.8556664057146425,0.002151012420654297
0.8556664057146425,0.0021262168884277344
0.8556664057146425,0.0020449161529541016
0.8556664057146425,0.0021848678588867188
0.8556664057146425,0.0019979476928710938
0.8556664057146425,0.0020520687103271484
0.8556664057146425,0.0021278858184814453
0.8556664057146425,0.002035856246948242
0.5054716288495902,0.002017974853515625
0.5054716288495902,0.002126932144165039
0.5054716288495902,0.002025127410888672
0.5054716288495902,0.0021429061889648438
0.5054716288495902,0.0019998550415039062
0.5054716288495902,0.0020291805267333984
0.5054716288495902,0.0019850730895996094
0.5054716288495902,0.002076864242553711
0.5054716288495902,0.002007007598876953
0.5054716288495902,0.0021309852600097656
0.8786996349195255,0.002184152603149414
0.8786996349195255,0.002318143844604492
0.8786996349195255,0.002063274383544922
0.8786996349195255,0.0021202564239501953
0.8786996349195255,0.002076864242553711
0.8786996349195255,0.002103090286254883
0.8786996349195255,0.0020532608032226562
0.8786996349195255,0.002061128616333008
0.8786996349195255,0.002048969268798828
0.8786996349195255,0.0020439624786376953
0.8566267637118942,0.0020911693572998047
0.8566267637118942,0.0020716190338134766
0.8566267637118942,0.002076864242553711
0.8566267637118942,0.0020771026611328125
0.8566267637118942,0.0020580291748046875
0.8566267637118942,0.002090930938720703
0.8566267637118942,0.0021009445190429688
0.8566267637118942,0.0020580291748046875
0.8566267637118942,0.002074003219604492
0.8566267637118942,0.002161264419555664
0.045685896088604294,0.001920938491821289
0.045685896088604294,0.002048969268798828
0.045685896088604294,0.0019173622131347656
0.045685896088604294,0.0018739700317382812
0.045685896088604294,0.0019488334655761719
0.045685896088604294,0.002045869827270508
0.045685896088604294,0.0019681453704833984
0.045685896088604294,0.0019941329956054688
0.045685896088604294,0.0020570755004882812
0.045685896088604294,0.001965761184692383
0.028680230526858197,0.0020029544830322266
0.028680230526858197,0.0019659996032714844
0.028680230526858197,0.0018968582153320312
0.028680230526858197,0.0020852088928222656
0.028680230526858197,0.002071857452392578
0.028680230526858197,0.0019481182098388672
0.028680230526858197,0.002079010009765625
0.028680230526858197,0.0020029544830322266
0.028680230526858197,0.002065896987915039
0.028680230526858197,0.002089977264404297
0.6567892227302814,0.002502918243408203
0.6567892227302814,0.0023059844970703125
0.6567892227302814,0.0022881031036376953
0.6567892227302814,0.0022878646850585938
0.6567892227302814,0.0022487640380859375
0.6567892227302814,0.0022041797637939453
0.6567892227302814,0.002330780029296875
0.6567892227302814,0.0022656917572021484
0.6567892227302814,0.0022649765014648438
0.6567892227302814,0.0021257400512695312
0.7248738619768589,0.0021958351135253906
0.7248738619768589,0.002360105514526367
0.7248738619768589,0.0021359920501708984
0.7248738619768589,0.0021941661834716797
0.7248738619768589,0.0020973682403564453
0.7248738619768589,0.002090930938720703
0.7248738619768589,0.0021829605102539062
0.7248738619768589,0.0022211074829101562
0.7248738619768589,0.0022857189178466797
0.7248738619768589,0.0021691322326660156
0.4742585524961158,0.0020368099212646484
0.4742585524961158,0.002170085906982422
0.4742585524961158,0.0020418167114257812
0.4742585524961158,0.002067089080810547
0.4742585524961158,0.0020399093627929688
0.4742585524961158,0.0020639896392822266
0.4742585524961158,0.0019919872283935547
0.4742585524961158,0.0021309852600097656
0.4742585524961158,0.0022039413452148438
0.4742585524961158,0.0020639896392822266
0.6179343867508708,0.0020418167114257812
0.6179343867508708,0.001977682113647461
0.6179343867508708,0.002064228057861328
0.6179343867508708,0.002129077911376953
0.6179343867508708,0.001979827880859375
0.6179343867508708,0.002214193344116211
0.6179343867508708,0.0020160675048828125
0.6179343867508708,0.00222015380859375
0.6179343867508708,0.0021381378173828125
0.6179343867508708,0.0021970272064208984
0.17847605557286317,0.0021038055419921875
0.17847605557286317,0.002026081085205078
0.17847605557286317,0.0020761489868164062
0.17847605557286317,0.0020799636840820312
0.17847605557286317,0.002026081085205078
0.17847605557286317,0.002192258834838867
0.17847605557286317,0.002012014389038086
0.17847605557286317,0.002225160598754883
0.17847605557286317,0.002048015594482422
0.17847605557286317,0.002016782760620117
0.35007945735814827,0.0022788047790527344
0.35007945735814827,0.0022411346435546875
0.35007945735814827,0.002084970474243164
0.35007945735814827,0.0021409988403320312
0.35007945735814827,0.0020589828491210938
0.35007945735814827,0.002196073532104492
0.35007945735814827,0.002051830291748047
0.35007945735814827,0.0020439624786376953
0.35007945735814827,0.0022139549255371094
0.35007945735814827,0.0021750926971435547
0.4473563456291578,0.002045869827270508
0.4473563456291578,0.002137899398803711
0.4473563456291578,0.002064943313598633
0.4473563456291578,0.0021409988403320312
0.4473563456291578,0.0019829273223876953
0.4473563456291578,0.0020079612731933594
0.4473563456291578,0.0019621849060058594
0.4473563456291578,0.0020999908447265625
0.4473563456291578,0.001978158950805664
0.4473563456291578,0.0022449493408203125
0.21804713774534945,0.0019540786743164062
0.21804713774534945,0.0021550655364990234
0.21804713774534945,0.0021288394927978516
